module,test,dtype,n_total,n_diff,max_ulp,tol,histogram,status
Rotation,Rotation yzx random[20],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[21],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[22],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[23],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[24],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[25],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[26],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[27],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[28],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[29],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[30],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[31],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[32],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[33],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[34],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[35],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[36],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[37],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[38],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[39],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[40],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[41],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[42],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[43],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[44],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[45],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[46],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[47],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[48],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[49],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[50],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[51],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[52],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[53],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[54],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[55],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[56],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[57],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[58],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[59],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[60],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[61],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[62],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[63],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[64],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[65],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[66],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[67],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[68],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[69],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[70],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[71],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[72],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[73],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[74],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[75],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[76],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[77],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[78],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[79],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[80],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[81],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[82],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[83],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[84],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[85],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[86],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[87],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[88],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[89],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[90],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[91],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[92],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[93],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[94],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[95],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[96],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[97],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[98],float64,3,0,0,0,—,bit-identical
Rotation,Rotation yzx random[99],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[0],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[1],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[2],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[3],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[4],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[5],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[6],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[7],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[8],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[9],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[10],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[11],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[12],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[13],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[14],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[15],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[16],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[17],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[18],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[19],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[20],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[21],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[22],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[23],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[24],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[25],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[26],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[27],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[28],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[29],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[30],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[31],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[32],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[33],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[34],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[35],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[36],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[37],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[38],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[39],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[40],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[41],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[42],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[43],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[44],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[45],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[46],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[47],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[48],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[49],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[50],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[51],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[52],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[53],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[54],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[55],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[56],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[57],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[58],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[59],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[60],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[61],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[62],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[63],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[64],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[65],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[66],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[67],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[68],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[69],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[70],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[71],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[72],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[73],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[74],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[75],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[76],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[77],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[78],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[79],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[80],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[81],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[82],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[83],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[84],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[85],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[86],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[87],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[88],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[89],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[90],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[91],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[92],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[93],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[94],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[95],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[96],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[97],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[98],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zxy random[99],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[0],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[1],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[2],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[3],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[4],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[5],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[6],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[7],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[8],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[9],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[10],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[11],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[12],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[13],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[14],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[15],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[16],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[17],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[18],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[19],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[20],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[21],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[22],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[23],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[24],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[25],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[26],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[27],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[28],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[29],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[30],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[31],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[32],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[33],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[34],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[35],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[36],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[37],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[38],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[39],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[40],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[41],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[42],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[43],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[44],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[45],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[46],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[47],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[48],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[49],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[50],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[51],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[52],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[53],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[54],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[55],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[56],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[57],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[58],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[59],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[60],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[61],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[62],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[63],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[64],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[65],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[66],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[67],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[68],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[69],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[70],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[71],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[72],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[73],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[74],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[75],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[76],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[77],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[78],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[79],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[80],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[81],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[82],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[83],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[84],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[85],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[86],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[87],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[88],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[89],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[90],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[91],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[92],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[93],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[94],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[95],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[96],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[97],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[98],float64,3,0,0,0,—,bit-identical
Rotation,Rotation zyx random[99],float64,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[17],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[18],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[19],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[20],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[21],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[22],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[23],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[24],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[25],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[26],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[27],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[28],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[29],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[30],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[31],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[32],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[33],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[34],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[35],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[36],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[37],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[38],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[39],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[40],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[41],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[42],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[43],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[44],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[45],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[46],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[47],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[48],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[49],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[50],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[51],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[52],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[53],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[54],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[55],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[56],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[57],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[58],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[59],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[60],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[61],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[62],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[63],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[64],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[65],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[66],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[67],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[68],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[69],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[70],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[71],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[72],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[73],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[74],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[75],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[76],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[77],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[78],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[79],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[80],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[81],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[82],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[83],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[84],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[85],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[86],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[87],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[88],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[89],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[90],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[91],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[92],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[93],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[94],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[95],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[96],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[97],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[98],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xyz random[99],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[0],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[1],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[2],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[3],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[4],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[5],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[6],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[7],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[8],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[9],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[10],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[11],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[12],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[13],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[14],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[15],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[16],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[17],float32,3,0,0,0,—,bit-identical
Rotation,Rotation xzy random[18],float32,3,0,0,0,—,bit-identical
